codigo,descricao,fonte,qtd_palavras,qtd_caracteres,qtd_palavras_longas,qtd_sinais_morfologicos,tem_sigla,tem_abreviacao,qtd_termos_decs,score,complexidade
L240,Dermatite de contato por irritantes devida a detergentes,CID-10,8,56,0,1,0,0,1,0.145,media
L241,Dermatite de contato por irritantes devido a óleos e gorduras,CID-10,10,61,0,1,0,0,2,0.227,alta
L242,Dermatite de contato por irritantes devida a solventes,CID-10,8,54,0,1,0,0,1,0.145,media
L243,Dermatite de contato por irritantes devida a cosméticos,CID-10,8,55,0,1,0,0,2,0.216,alta
L244,Dermatite de contato por irritantes devida a drogas em contato com a pele,CID-10,13,73,0,1,0,0,2,0.242,alta
L245,Dermatite de contato por irritantes devida a outros produtos químicos,CID-10,10,69,0,1,0,0,2,0.227,alta
L246,Dermatite de contato por irritantes devida a alimentos em contato com a pele,CID-10,13,76,0,1,0,0,2,0.242,alta
L247,"Dermatite de contato por irritantes devido a plantas, exceto alimentos",CID-10,10,70,0,1,0,0,1,0.155,media
L248,Dermatite de contato por irritantes devido a outros agentes,CID-10,9,59,0,1,0,0,1,0.15,media
L249,"Dermatite de contato por irritantes, de causa não especificada",CID-10,9,62,1,1,0,0,2,0.221,alta
L250,Dermatite de contato não especificada devida a cosméticos,CID-10,8,57,1,1,0,0,2,0.216,alta
L251,Dermatite de contato não especificada devida a drogas em contato com a pele,CID-10,13,75,1,1,0,0,2,0.242,alta
L252,Dermatite de contato não especificada devida a corantes,CID-10,8,55,1,1,0,0,1,0.145,media
L253,Dermatite de contato não especificada devida a outros produtos químicos,CID-10,10,71,1,1,0,0,2,0.227,alta
L254,Dermatite de contato não especificada devida a alimentos em contato com a pele,CID-10,13,78,1,1,0,0,2,0.242,alta
L255,"Dermatite de contato não especificada devida a plantas, exceto alimentos",CID-10,10,72,1,1,0,0,1,0.155,media
L258,Dermatite de contato não especificada devida a outros agentes,CID-10,9,61,1,1,0,0,1,0.15,media
L259,"Dermatite de contato não especificada, de causa não especificada",CID-10,9,64,2,1,0,0,2,0.221,alta
L270,Erupção cutânea generalizada devida a drogas e medicamentos,CID-10,8,59,2,0,0,0,0,0.036,baixa
L271,Erupção cutânea localizada devida a drogas e medicamentos,CID-10,8,57,1,0,0,0,0,0.036,baixa
L272,Dermatite devida à ingestão de alimentos,CID-10,6,40,0,1,0,0,2,0.206,alta
L278,Dermatite devida a outras substâncias de uso interno,CID-10,8,52,0,1,0,0,1,0.145,media
L279,Dermatite devida a substância não especificada de uso interno,CID-10,9,61,1,1,0,0,1,0.15,media
L280,Líquen simples crônico,CID-10,3,22,0,0,0,0,1,0.082,baixa
L281,Prurigo nodular,CID-10,2,15,0,0,0,0,1,0.077,baixa
L282,Outras formas de prurigo,CID-10,4,24,0,0,0,0,1,0.087,baixa
L290,Prurido anal,CID-10,2,12,0,0,0,0,1,0.077,baixa
L291,Prurido escrotal,CID-10,2,16,0,0,0,0,1,0.077,baixa
L292,Prurido vulvar,CID-10,2,14,0,0,0,0,1,0.077,baixa
L293,"Prurido anogenital, não especificado",CID-10,4,36,1,0,0,0,1,0.087,baixa
L298,Outras formas de prurido,CID-10,4,24,0,0,0,0,1,0.087,baixa
L299,Prurido não especificado,CID-10,3,24,1,0,0,0,1,0.082,baixa
L300,Dermatite numular,CID-10,2,17,0,1,0,0,1,0.114,media
L301,Disidrose [Pompholyx],CID-10,2,21,0,1,0,0,0,0.043,baixa
L302,Autossensibilização cutânea,CID-10,2,27,1,0,0,0,0,0.005,baixa
L303,Dermatite infectada,CID-10,2,19,0,1,0,0,1,0.114,media
L304,Intertrigo eritematoso,CID-10,2,22,0,1,0,0,1,0.114,media
L305,Pitiríase alba,CID-10,2,14,0,0,0,0,1,0.077,baixa
L308,Outras dermatites especificadas,CID-10,3,31,1,1,0,0,0,0.048,baixa
L309,Dermatite não especificada,CID-10,3,26,1,1,0,0,1,0.119,media
L400,Psoríase vulgar,CID-10,2,15,0,0,0,0,1,0.077,baixa
L401,Psoríase pustulosa generalizada,CID-10,3,31,1,0,0,0,1,0.082,baixa
L402,Acrodermatite contínua,CID-10,2,22,1,1,0,0,1,0.114,media
L403,Pustulose palmar e plantar,CID-10,4,26,0,1,0,0,0,0.053,baixa
L404,Psoríase gutata,CID-10,2,15,0,0,0,0,1,0.077,baixa
L405,Artropatia psoriásica,CID-10,2,21,0,1,0,0,1,0.114,media
L408,Outras formas de psoríase,CID-10,4,25,0,0,0,0,1,0.087,baixa
L409,Psoríase não especificada,CID-10,3,25,1,0,0,0,1,0.082,baixa
L410,Pitiríase liquenóide e varioliforme aguda,CID-10,5,41,1,0,0,0,1,0.092,baixa
L411,Pitiríase liquenóide crônica,CID-10,3,28,0,0,0,0,1,0.082,baixa
L412,Papulose linfomatóide,CID-10,2,21,1,2,0,0,0,0.08,baixa
L413,Parapsoríase de pequenas placas,CID-10,4,31,1,0,0,0,1,0.087,baixa
L414,Parapsoríase de grandes placas,CID-10,4,30,1,0,0,0,1,0.087,baixa
L415,Parapsoríase retiforme,CID-10,2,22,1,0,0,0,1,0.077,baixa
L418,Outras parapsoríases,CID-10,2,20,1,0,0,0,0,0.005,baixa
L419,"Parapsoríase, não especificada",CID-10,3,30,2,0,0,0,0,0.01,baixa
L430,Líquen plano hipertrófico,CID-10,3,25,1,0,0,0,1,0.082,baixa
L431,Líquen plano bolhoso,CID-10,3,20,0,0,0,0,1,0.082,baixa
L432,Reação liquenóide a droga,CID-10,4,25,0,0,0,0,0,0.015,baixa
L433,Líquen plano subagudo (ativo),CID-10,4,29,0,0,0,0,1,0.087,baixa
L438,Outras formas de líquen plano,CID-10,5,29,0,0,0,0,1,0.092,baixa
L439,"Líquen plano, não especificado",CID-10,4,30,1,0,0,0,0,0.015,baixa
L440,Pitiríase rubra pilar,CID-10,3,21,0,0,0,0,1,0.082,baixa
L441,Líquen nítido,CID-10,2,13,0,0,0,0,1,0.077,baixa
L442,Líquen estriado,CID-10,2,15,0,0,0,0,0,0.005,baixa
L443,Líquen rubro moniliforme,CID-10,3,24,0,0,0,0,0,0.01,baixa
L444,Acrodermatite papular infantil [síndrome de gianotti-crosti],CID-10,7,60,1,1,0,0,1,0.14,media
L448,Outras afecções pápulo-descamativas especificadas,CID-10,5,49,2,0,0,0,1,0.092,baixa
L449,"Afecções pápulo-descamativas, não especificadas",CID-10,5,47,2,0,0,0,1,0.092,baixa
L500,Urticária alérgica,CID-10,2,18,0,0,0,0,1,0.077,baixa
L501,Urticária idiopática,CID-10,2,20,0,0,0,0,1,0.077,baixa
L502,Urticária devida a frio e a calor,CID-10,7,33,0,0,0,0,2,0.174,alta
L503,Urticária dermatográfica,CID-10,2,24,1,0,0,0,1,0.077,baixa
L504,Urticária vibratória,CID-10,2,20,0,0,0,0,1,0.077,baixa
L505,Urticária colinérgica,CID-10,2,21,0,0,0,0,1,0.077,baixa
L506,Urticária de contato,CID-10,3,20,0,0,0,0,1,0.082,baixa
L508,Outras urticárias,CID-10,2,17,0,0,0,0,0,0.005,baixa
L509,Urticária não especificada,CID-10,3,26,1,0,0,0,1,0.082,baixa
L510,Eritema multiforme não bolhoso,CID-10,4,30,0,1,0,0,1,0.124,media
L511,Eritema multiforme bolhoso,CID-10,3,26,0,1,0,0,1,0.119,media
L512,Necrólise epidérmica tóxica [síndrome de lyell],CID-10,6,47,0,0,0,0,0,0.026,baixa
L518,Outras formas de eritema multiforme,CID-10,5,35,0,1,0,0,1,0.129,media
L519,"Eritema multiforme, não especificado",CID-10,4,36,1,1,0,0,1,0.124,media
L530,Eritema tóxico,CID-10,2,14,0,1,0,0,1,0.114,media
L531,Eritema anular centrífugo,CID-10,3,25,0,1,0,0,1,0.119,media
L532,Eritema marginado,CID-10,2,17,0,1,0,0,1,0.114,media
L533,Outras formas de eritema figurado crônico,CID-10,6,41,0,1,0,0,1,0.135,media
L538,Outras afecções eritematosas especificadas,CID-10,4,42,2,1,0,0,1,0.124,media
L539,"Afecções eritematosas, não especificadas",CID-10,4,40,2,1,0,0,1,0.124,media
L540,Eritema marginado na febre reumática aguda,CID-10,6,42,0,1,0,0,2,0.206,alta
L548,Eritema em outras doenças classificadas em outra parte,CID-10,8,54,1,1,0,0,2,0.216,alta
L550,Queimadura solar de primeiro grau,CID-10,5,33,0,0,0,0,1,0.092,baixa
L551,Queimadura solar de segundo grau,CID-10,5,32,0,0,0,0,1,0.092,baixa
L552,Queimadura solar de terceiro grau,CID-10,5,33,0,0,0,0,1,0.092,baixa
L558,Outras queimaduras solares,CID-10,3,26,0,0,0,0,0,0.01,baixa
L559,"Queimadura solar, não especificada",CID-10,4,34,1,0,0,0,1,0.087,baixa
L560,Resposta fototóxica a drogas,CID-10,4,28,0,0,0,0,0,0.015,baixa
L561,Resposta fotoalérgica a drogas,CID-10,4,30,1,0,0,0,0,0.015,baixa
L562,Dermatite por fotocontato [dermatite do berloque],CID-10,6,49,0,2,0,0,1,0.172,alta
L563,Urticária solar,CID-10,2,15,0,0,0,0,1,0.077,baixa
L564,Erupção polimorfa à luz,CID-10,4,23,0,0,0,0,0,0.015,baixa
L568,Outras alterações agudas especificadas da pele devidas a radiação ultravioleta,CID-10,10,78,2,0,0,0,2,0.189,alta
L569,"Alterações agudas da pele devidas a radiação ultravioleta, não especificadas",CID-10,10,76,2,0,0,0,2,0.189,alta
L570,Ceratose actínica,CID-10,2,17,0,1,0,0,1,0.114,media
L571,Reticulóide actínica,CID-10,2,20,0,0,0,0,0,0.005,baixa
L572,Cútis romboidal da nuca,CID-10,4,23,0,0,0,0,0,0.015,baixa
L573,Poiquilodermia de civatte,CID-10,3,25,1,0,0,0,0,0.01,baixa
L574,Cútis laxa senil,CID-10,3,16,0,0,0,0,1,0.082,baixa
L575,Granuloma actínico,CID-10,2,18,0,1,0,0,1,0.114,media
L578,Outras alterações da pele devidas a exposição crônica à radiação não-ionizante,CID-10,12,78,0,0,0,0,3,0.271,alta
L579,"Alterações da pele devidas a exposição crônica a radiação não-ionizante, não especificadas",CID-10,13,90,1,0,0,0,3,0.276,alta
L580,Radiodermatite aguda,CID-10,2,20,1,1,0,0,1,0.114,media
L581,Radiodermatite crônica,CID-10,2,22,1,1,0,0,1,0.114,media
L589,"Radiodermatite, não especificada",CID-10,3,32,2,1,0,0,0,0.048,baixa
L590,Eritema devido ao calor ou ao fogo [dermatite ab igne],CID-10,10,54,0,2,0,0,2,0.264,alta
L598,Outras afecções especificadas da pele e do tecido subcutâneo relacionadas com a radiação,CID-10,13,88,2,0,0,0,4,0.347,alta
L599,"Afecções da pele e do tecido subcutâneo relacionadas com a radiação, não especificadas",CID-10,13,86,2,0,0,0,3,0.276,alta
L600,Unha encravada,CID-10,2,14,0,0,0,0,0,0.005,baixa
L601,Onicólise,CID-10,1,9,0,0,0,0,1,0.071,baixa
L602,Onicogrifose,CID-10,1,12,1,1,0,0,1,0.109,media
L603,Distrofia ungueal,CID-10,2,17,0,0,0,0,0,0.005,baixa
L604,Linhas de beau,CID-10,3,14,0,0,0,0,0,0.01,baixa
L605,Síndrome das unhas amareladas,CID-10,4,29,0,0,0,0,1,0.087,baixa
L608,Outras afecções das unhas,CID-10,4,25,0,0,0,0,1,0.087,baixa
L609,"Afecções das unhas, não especificadas",CID-10,5,37,1,0,0,0,1,0.092,baixa
L620,Paquidermoperiostose com unhas hipocráticas (em vidro de relógio),CID-10,8,65,2,1,0,0,2,0.216,alta
L628,Afecções das unhas em outras doenças classificadas em outra parte,CID-10,10,65,1,0,0,0,2,0.189,alta
L630,Alopécia total (capitis),CID-10,3,24,0,0,0,0,1,0.082,baixa
L631,Alopécia universal,CID-10,2,18,0,0,0,0,1,0.077,baixa
L632,Ofíase,CID-10,1,6,0,0,0,0,0,0.0,baixa
L638,Outras formas de alopécia areata,CID-10,5,32,0,0,0,0,1,0.092,baixa
L639,"Alopécia areata, não especificada",CID-10,4,33,1,0,0,0,1,0.087,baixa
L640,Alopécia androgênica induzida por droga,CID-10,5,39,0,0,0,0,1,0.092,baixa
L648,Outras alopécias androgênicas,CID-10,3,29,1,0,0,0,0,0.01,baixa
L649,"Alopécia androgênica, não especificada",CID-10,4,38,1,0,0,0,1,0.087,baixa
L650,Eflúvio telógeno,CID-10,2,16,0,0,0,0,0,0.005,baixa
L651,Eflúvio anágeno,CID-10,2,15,0,0,0,0,0,0.005,baixa
L652,Alopécia mucinosa,CID-10,2,17,0,0,0,0,1,0.077,baixa
L658,"Outras formas, especificadas, não cicatriciais, de perda de cabelos ou pêlos",CID-10,11,76,2,0,0,0,1,0.123,media
L659,"Perda de cabelos ou pêlos não cicatriciais, não especificada",CID-10,9,60,2,0,0,0,1,0.112,media
L660,Pseudopelada,CID-10,1,12,1,0,0,0,1,0.071,baixa
L661,Líquen planopilar,CID-10,2,17,0,0,0,0,0,0.005,baixa
L662,Foliculite descalvante,CID-10,2,22,0,1,0,0,1,0.114,media
L663,Perifoliculite abscedante da cabeça,CID-10,4,35,1,1,0,0,1,0.124,media
L664,Foliculite uleritematosa reticulada,CID-10,3,35,1,2,0,0,1,0.157,media
L668,Outras formas de alopécia cicatricial,CID-10,5,37,0,0,0,0,1,0.092,baixa
L669,"Alopécia cicatricial, não especificada",CID-10,4,38,1,0,0,0,1,0.087,baixa
L670,Tricorrexe nodosa,CID-10,2,17,0,0,0,0,0,0.005,baixa
L671,Variações da cor dos cabelos ou pêlos,CID-10,7,37,0,0,0,0,0,0.031,baixa
L678,Outras anormalidades da cor e do pedículo dos cabelos ou pêlos,CID-10,11,62,1,0,0,0,0,0.051,baixa
L679,"Anormalidades da cor e do pedículo dos cabelos e dos pêlos, não especificadas",CID-10,13,77,2,0,0,0,0,0.062,baixa
L680,Hirsutismo,CID-10,1,10,0,0,0,0,1,0.071,baixa
L681,Hipertricose lanuginosa adquirida,CID-10,3,33,1,1,0,0,1,0.119,media
L682,Hipertricose localizada,CID-10,2,23,1,1,0,0,1,0.114,media
L683,Politríquia,CID-10,1,11,0,0,0,0,0,0.0,baixa
L688,Outras formas de hipertricose,CID-10,4,29,1,1,0,0,1,0.124,media
L689,"Hipertricose, não especificada",CID-10,3,30,2,1,0,0,0,0.048,baixa
L700,Acne vulgar,CID-10,2,11,0,0,0,0,1,0.077,baixa
L701,Acne conglobata,CID-10,2,15,0,0,0,0,1,0.077,baixa
L702,Acne varioliforme,CID-10,2,17,1,0,0,0,1,0.077,baixa
L703,Acne tropical,CID-10,2,13,0,0,0,0,1,0.077,baixa
L704,Acne infantil,CID-10,2,13,0,0,0,0,1,0.077,baixa
L705,Acne escoriada das mulheres jovens,CID-10,5,34,0,0,0,0,1,0.092,baixa
L708,Outras formas de acne,CID-10,4,21,0,0,0,0,1,0.087,baixa
L709,"Acne, não especificada",CID-10,3,22,1,0,0,0,0,0.01,baixa
L710,Dermatite perioral,CID-10,2,18,0,1,0,0,1,0.114,media
L711,Rinofima,CID-10,1,8,0,0,0,0,1,0.071,baixa
L718,Outras formas de rosácea,CID-10,4,24,0,0,0,0,1,0.087,baixa
L719,"Rosácea, não especificada",CID-10,3,25,1,0,0,0,0,0.01,baixa
L720,Cisto epidérmico,CID-10,2,16,0,0,0,0,1,0.077,baixa
L721,Cisto triquilemal,CID-10,2,17,0,0,0,0,0,0.005,baixa
L722,Esteatocistoma múltiplo,CID-10,2,23,1,1,0,0,1,0.114,media
L728,Outras formas de cistos foliculares da pele e do tecido subcutâneo,CID-10,11,66,0,0,0,0,2,0.194,alta
L729,"Cisto folicular, não especificado da pele e do tecido subcutâneo",CID-10,10,64,1,0,0,0,2,0.189,alta
L730,Acne quelóide,CID-10,2,13,0,0,0,0,2,0.148,media
L731,Pseudofoliculite da barba,CID-10,3,25,1,1,0,0,0,0.048,baixa
L732,Hidradenite supurativa,CID-10,2,22,0,1,0,0,1,0.114,media
L738,Outras afecções foliculares especificadas,CID-10,4,41,1,0,0,0,1,0.087,baixa
L739,"Afecções foliculares, não especificadas",CID-10,4,39,1,0,0,0,1,0.087,baixa
L740,Miliária rubra,CID-10,2,14,0,0,0,0,1,0.077,baixa
L741,Miliária cristalina,CID-10,2,19,0,0,0,0,1,0.077,baixa
L742,Miliária profunda,CID-10,2,17,0,0,0,0,1,0.077,baixa
L743,"Miliária, não especificada",CID-10,3,26,1,0,0,0,0,0.01,baixa
L744,Anidrose,CID-10,1,8,0,1,0,0,1,0.109,media
L748,Outras afecções das glândulas sudoríparas écrinas,CID-10,6,49,0,0,0,0,2,0.168,media
L749,"Afecções das glândulas sudoríparas écrinas, não especificadas",CID-10,7,61,1,0,0,0,2,0.174,alta
L750,Bromidrose,CID-10,1,10,0,1,0,0,1,0.109,media
L751,Cromidrose,CID-10,1,10,0,1,0,0,0,0.038,baixa
L752,Miliária apócrina,CID-10,2,17,0,0,0,0,1,0.077,baixa
L758,Outras afecções das glândulas sudoríparas apócrinas,CID-10,6,51,0,0,0,0,2,0.168,media
L759,"Afecções de glândulas sudoríparas apócrinas, não especificadas",CID-10,7,62,1,0,0,0,2,0.174,alta
L810,Hiperpigmentação pós-inflamatória,CID-10,3,33,2,0,0,0,1,0.082,baixa
L811,Cloasma,CID-10,1,7,0,0,0,0,1,0.071,baixa
L812,Sardas,CID-10,1,6,0,0,0,0,0,0.0,baixa
L813,Manchas café-com-leite,CID-10,4,22,0,1,0,0,0,0.053,baixa
L814,Outras formas de hiperpigmentação pela melanina,CID-10,6,47,1,0,0,0,1,0.097,baixa
L815,Leucodermia não classificada em outra parte,CID-10,6,43,1,0,0,0,0,0.026,baixa
L816,Outros transtornos ligados à diminuição da formação de melanina,CID-10,9,63,0,0,0,0,0,0.041,baixa
L817,Dermatose purpúrica pigmentada,CID-10,3,30,0,1,0,0,1,0.119,media
L818,Outros transtornos especificados da pigmentação,CID-10,5,47,1,0,0,0,1,0.092,baixa
L819,"Transtorno da pigmentação, não especificado",CID-10,5,43,1,0,0,0,0,0.021,baixa
L850,Ictiose adquirida,CID-10,2,17,0,1,0,0,1,0.114,media
L851,Ceratose adquirida [ceratodermia] palmar e plantar,CID-10,6,50,1,1,0,0,1,0.135,media
L852,Ceratose punctata (palmar e plantar),CID-10,5,36,0,1,0,0,1,0.129,media
L853,Xerose cutânea,CID-10,2,14,0,1,0,0,0,0.043,baixa
L858,Outras formas de espessamento epidérmico,CID-10,5,40,1,0,0,0,0,0.021,baixa
L859,"Espessamento epidérmico, não especificado",CID-10,4,41,2,0,0,0,0,0.015,baixa
L870,Ceratose folicular e parafolicular penetrante na pele [síndrome de Kyrle],CID-10,10,73,1,1,0,0,2,0.227,alta
L871,Colagenose perfurante reativa,CID-10,3,29,0,1,0,0,1,0.119,media
L872,Elastose perfurante serpiginosa,CID-10,3,31,0,1,0,0,1,0.119,media
L878,Outros transtornos da eliminação transepidérmica,CID-10,5,48,1,0,0,0,0,0.021,baixa
L879,"Transtorno da eliminação transepidérmica, não especificado",CID-10,6,58,2,0,0,0,0,0.026,baixa
L900,Líquen escleroso e atrófico,CID-10,4,27,0,0,0,0,1,0.087,baixa
L901,Anetodermia de Schweninger-Buzzi,CID-10,4,32,0,0,0,0,1,0.087,baixa
L902,Anetodermia de Jadassohn-Pellizzari,CID-10,4,35,0,0,0,0,1,0.087,baixa
L903,Atrofodermia de Pasini e Pierini,CID-10,5,32,1,0,0,0,0,0.021,baixa
L904,Acrodermatite crônica atrófica,CID-10,3,30,1,1,0,0,1,0.119,media
L905,Cicatrizes e fibrose cutânea,CID-10,4,28,0,1,0,0,1,0.124,media
L906,Estrias atróficas,CID-10,2,17,0,0,0,0,0,0.005,baixa
L908,Outras afecções atróficas da pele,CID-10,5,33,0,0,0,0,2,0.163,media
L909,"Afecções atróficas da pele, não especificadas",CID-10,6,45,1,0,0,0,1,0.097,baixa
L910,Cicatriz quelóide,CID-10,2,17,0,0,0,0,1,0.077,baixa
L918,Outras afecções hipertróficas da pele,CID-10,5,37,1,0,0,0,2,0.163,media
L919,"Afecções hipertróficas da pele, não especificadas",CID-10,6,49,2,0,0,0,1,0.097,baixa
L920,Granuloma anular,CID-10,2,16,0,1,0,0,1,0.114,media
L921,Necrobiose lipoídica não classificada em outra parte,CID-10,7,52,1,1,0,0,1,0.14,media
L922,Granuloma facial [granuloma eosinófilo da pele],CID-10,6,47,0,2,0,0,1,0.172,alta
L923,Granuloma de corpo estranho da pele e do tecido subcutâneo,CID-10,10,58,0,1,0,0,3,0.298,alta
L928,Outras afecções granulomatosas da pele e do tecido subcutâneo,CID-10,9,61,1,1,0,0,3,0.293,alta
L929,"Afecções granulomatosas da pele e do tecido subcutâneo, não especificados",CID-10,10,73,2,1,0,0,3,0.298,alta
L930,Lúpus eritematoso discóide,CID-10,3,26,0,1,0,0,1,0.119,media
L931,Lúpus eritematoso cutâneo subagudo,CID-10,4,34,0,1,0,0,1,0.124,media
L932,Outras formas de lúpus eritematoso localizado,CID-10,6,45,0,1,0,0,0,0.063,baixa
L940,Esclerodermia localizada [morféia],CID-10,3,34,1,0,0,0,0,0.01,baixa
L941,Esclerodermia linear,CID-10,2,20,1,0,0,0,0,0.005,baixa
L942,Calcinose cutânea,CID-10,2,17,0,1,0,0,1,0.114,media
L943,Esclerodactilia,CID-10,1,15,1,0,0,0,0,0.0,baixa
L944,Pápulas de Gottron,CID-10,3,18,0,0,0,0,0,0.01,baixa
L945,Poiquilodermia vascular atrófica,CID-10,3,32,1,1,0,0,0,0.048,baixa
L946,Ainhum,CID-10,1,6,0,0,0,0,0,0.0,baixa
L948,"Outras afecções localizadas do tecido conjuntivo, especificadas",CID-10,7,63,1,0,0,0,2,0.174,alta
L949,"Afecções localizadas do tecido conjuntivo, não especificadas",CID-10,7,60,1,0,0,0,2,0.174,alta
L950,Vasculite livedóide,CID-10,2,19,0,1,0,0,1,0.114,media
L951,Eritema elevado diutino (duradouro),CID-10,4,35,0,1,0,0,1,0.124,media
L958,Outras vasculites limitadas a pele,CID-10,5,34,0,1,0,0,1,0.129,media
L959,"Vasculites limitadas a pele, não especificadas",CID-10,6,46,1,1,0,0,0,0.063,baixa
L980,Granuloma piogênico,CID-10,2,19,0,1,0,0,1,0.114,media
L981,Dermatite factícia,CID-10,2,18,0,1,0,0,1,0.114,media
L982,Dermatose neutrofílica febril [Sweet],CID-10,4,37,1,1,0,0,1,0.124,media
L983,Celulite eosinofílica [Wells],CID-10,3,29,1,1,0,0,1,0.119,media
L984,"Úlcera crônica da pele, não classificada em outra parte",CID-10,9,55,1,0,0,0,1,0.112,media
L985,Mucinose da pele,CID-10,3,16,0,1,0,0,1,0.119,media
L986,Outras afecções infiltrativas da pele e do tecido subcutâneo,CID-10,9,60,1,0,0,0,3,0.255,alta
L988,Outras afecções especificadas da pele e do tecido subcutâneo,CID-10,9,60,1,0,0,0,3,0.255,alta
L989,"Afecções da pele e do tecido subcutâneo, não especificados",CID-10,9,58,1,0,0,0,3,0.255,alta
L990,Amiloidose cutânea,CID-10,2,18,0,1,0,0,1,0.114,media
L998,Outras afecções especificadas da pele e do tecido subcutâneo em doenças classificadas em outra parte,CID-10,15,100,2,0,0,0,4,0.358,alta
M000,Artrite e pioliartrite estafilocócicas,CID-10,4,38,2,2,0,0,1,0.162,media
M001,Artrite e poliartrite pneumocócicas,CID-10,4,35,1,3,0,0,2,0.271,alta
M002,Outras artrites e poliartrites estreptocócicas,CID-10,5,46,2,2,0,0,0,0.096,baixa
M008,Artrite e poliartrite devidas a outro agente bacteriano especificado,CID-10,9,68,1,2,0,0,2,0.259,alta
M009,"Artrite piogênica, não especificada",CID-10,4,35,1,1,0,0,1,0.124,media
M010,Artrite meningocócica,CID-10,2,21,1,1,0,0,1,0.114,media
M011,Artrite tuberculosa,CID-10,2,19,0,1,0,0,1,0.114,media
M012,Artrite na doença de Lyme,CID-10,5,25,0,1,0,0,2,0.201,alta
M013,Artrite em outras doenças bacterianas classificadas em outra parte,CID-10,9,66,1,1,0,0,2,0.221,alta
M014,Artrite na rubéola,CID-10,3,18,0,1,0,0,2,0.191,alta
M015,Artrite em outras doenças virais classificadas em outra parte,CID-10,9,61,1,1,0,0,2,0.221,alta
M016,Artrite em micoses,CID-10,3,18,0,2,0,0,1,0.157,media
M018,Artrite em outras doenças infecciosas e parasitárias classificadas em outra parte,CID-10,11,81,2,1,0,0,2,0.232,alta
M020,Artropatia pós-derivação intestinal,CID-10,4,35,0,1,0,0,1,0.124,media
M021,Artropatia pós-desintérica,CID-10,3,26,0,1,0,0,1,0.119,media
M022,Artropatia pós-imunização,CID-10,3,25,0,1,0,0,1,0.119,media
M023,Doença de Reiter,CID-10,3,16,0,1,0,0,1,0.119,media
M028,Outras artropatias reacionais,CID-10,3,29,0,1,0,0,0,0.048,baixa
